Measure,CBS_BANK_TYPE,Remaining maturity,Currency type of booking location,Counterparty sector,Counterparty country,Series,Quaterlly_per_year,Amount_stocks_units
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4O:F:I:A:A:TO1:A:AT,2020-Q2,135362.011
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4O:F:I:A:A:TO1:A:AU,2020-Q2,294163.375
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4O:F:I:A:A:TO1:A:BE,2020-Q2,221811.349
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4O:F:I:A:A:TO1:A:BR,2020-Q2,129344.386
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4O:F:I:A:A:TO1:A:CA,2020-Q2,361722.136
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4O:F:I:A:A:TO1:A:CH,2020-Q2,280555.088
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4O:F:I:A:A:TO1:A:CN,2020-Q2,919346.07
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4O:F:I:A:A:TO1:A:DE,2020-Q2,879563.641
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4O:F:I:A:A:TO1:A:ES,2020-Q2,396284.555
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:A:GB,2020-Q2,1575190.916
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4O:F:I:A:A:TO1:A:GR,2020-Q2,36992.153
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4O:F:I:A:A:TO1:A:IN,2020-Q2,131395.873
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4O:F:I:A:A:TO1:A:IT,2020-Q2,483728.282
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4O:F:I:A:A:TO1:A:MX,2020-Q2,116478.778
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4O:F:I:A:A:TO1:A:NL,2020-Q2,556408.182
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4O:F:I:A:A:TO1:A:SG,2020-Q2,370459.055
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4O:F:I:A:A:TO1:A:US,2020-Q2,3302340.318
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:B:3P,2020-Q2,4553175.93
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Austria,Q:S:5A:4O:F:I:A:A:TO1:B:AT,2020-Q2,42390.953
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Australia,Q:S:5A:4O:F:I:A:A:TO1:B:AU,2020-Q2,119190.154
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Belgium,Q:S:5A:4O:F:I:A:A:TO1:B:BE,2020-Q2,57813.007
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Brazil,Q:S:5A:4O:F:I:A:A:TO1:B:BR,2020-Q2,20687.823
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Canada,Q:S:5A:4O:F:I:A:A:TO1:B:CA,2020-Q2,134233.563
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Switzerland,Q:S:5A:4O:F:I:A:A:TO1:B:CH,2020-Q2,71156.555
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",China,Q:S:5A:4O:F:I:A:A:TO1:B:CN,2020-Q2,426481.597
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Germany,Q:S:5A:4O:F:I:A:A:TO1:B:DE,2020-Q2,289938.731
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Spain,Q:S:5A:4O:F:I:A:A:TO1:B:ES,2020-Q2,107339.448
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:B:GB,2020-Q2,688626.502
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Greece,Q:S:5A:4O:F:I:A:A:TO1:B:GR,2020-Q2,4223.768
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",India,Q:S:5A:4O:F:I:A:A:TO1:B:IN,2020-Q2,27381.95
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Italy,Q:S:5A:4O:F:I:A:A:TO1:B:IT,2020-Q2,85011.528
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Mexico,Q:S:5A:4O:F:I:A:A:TO1:B:MX,2020-Q2,7803.498
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Netherlands,Q:S:5A:4O:F:I:A:A:TO1:B:NL,2020-Q2,130605.026
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Singapore,Q:S:5A:4O:F:I:A:A:TO1:B:SG,2020-Q2,91322.391
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",United States,Q:S:5A:4O:F:I:A:A:TO1:B:US,2020-Q2,382076.728
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:F:3P,2020-Q2,4955965.275
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Austria,Q:S:5A:4O:F:I:A:A:TO1:F:AT,2020-Q2,3644.677
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Australia,Q:S:5A:4O:F:I:A:A:TO1:F:AU,2020-Q2,36651.825
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Belgium,Q:S:5A:4O:F:I:A:A:TO1:F:BE,2020-Q2,15432.114
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Brazil,Q:S:5A:4O:F:I:A:A:TO1:F:BR,2020-Q2,6463.042
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Canada,Q:S:5A:4O:F:I:A:A:TO1:F:CA,2020-Q2,65948.2
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Switzerland,Q:S:5A:4O:F:I:A:A:TO1:F:CH,2020-Q2,25292.155
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,China,Q:S:5A:4O:F:I:A:A:TO1:F:CN,2020-Q2,66129.187
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Germany,Q:S:5A:4O:F:I:A:A:TO1:F:DE,2020-Q2,113921.651
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Spain,Q:S:5A:4O:F:I:A:A:TO1:F:ES,2020-Q2,16790.861
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:F:GB,2020-Q2,488092.848
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Greece,Q:S:5A:4O:F:I:A:A:TO1:F:GR,2020-Q2,669.349
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,India,Q:S:5A:4O:F:I:A:A:TO1:F:IN,2020-Q2,15633.802
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Italy,Q:S:5A:4O:F:I:A:A:TO1:F:IT,2020-Q2,125131.681
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Mexico,Q:S:5A:4O:F:I:A:A:TO1:F:MX,2020-Q2,9778.94
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Netherlands,Q:S:5A:4O:F:I:A:A:TO1:F:NL,2020-Q2,142417.13
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Singapore,Q:S:5A:4O:F:I:A:A:TO1:F:SG,2020-Q2,58294.092
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,United States,Q:S:5A:4O:F:I:A:A:TO1:F:US,2020-Q2,970888.159
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:O:3P,2020-Q2,3675046.761
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Austria,Q:S:5A:4O:F:I:A:A:TO1:O:AT,2020-Q2,49229.528
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Australia,Q:S:5A:4O:F:I:A:A:TO1:O:AU,2020-Q2,44609.816
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Belgium,Q:S:5A:4O:F:I:A:A:TO1:O:BE,2020-Q2,77472.071
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Brazil,Q:S:5A:4O:F:I:A:A:TO1:O:BR,2020-Q2,26073.208
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Canada,Q:S:5A:4O:F:I:A:A:TO1:O:CA,2020-Q2,68925.364
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Switzerland,Q:S:5A:4O:F:I:A:A:TO1:O:CH,2020-Q2,35453.825
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,China,Q:S:5A:4O:F:I:A:A:TO1:O:CN,2020-Q2,95884.298
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Germany,Q:S:5A:4O:F:I:A:A:TO1:O:DE,2020-Q2,293586.206
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Spain,Q:S:5A:4O:F:I:A:A:TO1:O:ES,2020-Q2,187889.681
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:O:GB,2020-Q2,78115.559
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Greece,Q:S:5A:4O:F:I:A:A:TO1:O:GR,2020-Q2,20423.2
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,India,Q:S:5A:4O:F:I:A:A:TO1:O:IN,2020-Q2,6605.32
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Italy,Q:S:5A:4O:F:I:A:A:TO1:O:IT,2020-Q2,214764.414
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Mexico,Q:S:5A:4O:F:I:A:A:TO1:O:MX,2020-Q2,21054.108
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Netherlands,Q:S:5A:4O:F:I:A:A:TO1:O:NL,2020-Q2,52674.672
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,Singapore,Q:S:5A:4O:F:I:A:A:TO1:O:SG,2020-Q2,50530.468
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Official sector,United States,Q:S:5A:4O:F:I:A:A:TO1:O:US,2020-Q2,969880.162
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:R:3P,2020-Q2,10922300.656
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Austria,Q:S:5A:4O:F:I:A:A:TO1:R:AT,2020-Q2,43965.784
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Australia,Q:S:5A:4O:F:I:A:A:TO1:R:AU,2020-Q2,129991.376
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Belgium,Q:S:5A:4O:F:I:A:A:TO1:R:BE,2020-Q2,86686.329
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Brazil,Q:S:5A:4O:F:I:A:A:TO1:R:BR,2020-Q2,82268.793
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Canada,Q:S:5A:4O:F:I:A:A:TO1:R:CA,2020-Q2,158430.022
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Switzerland,Q:S:5A:4O:F:I:A:A:TO1:R:CH,2020-Q2,173830.299
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,China,Q:S:5A:4O:F:I:A:A:TO1:R:CN,2020-Q2,383906.91
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Germany,Q:S:5A:4O:F:I:A:A:TO1:R:DE,2020-Q2,295975.55
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Spain,Q:S:5A:4O:F:I:A:A:TO1:R:ES,2020-Q2,100137.758
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:R:GB,2020-Q2,802166.453
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Greece,Q:S:5A:4O:F:I:A:A:TO1:R:GR,2020-Q2,12341.233
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,India,Q:S:5A:4O:F:I:A:A:TO1:R:IN,2020-Q2,97352.683
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Italy,Q:S:5A:4O:F:I:A:A:TO1:R:IT,2020-Q2,186004.769
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Mexico,Q:S:5A:4O:F:I:A:A:TO1:R:MX,2020-Q2,87670.289
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Netherlands,Q:S:5A:4O:F:I:A:A:TO1:R:NL,2020-Q2,369873.582
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,Singapore,Q:S:5A:4O:F:I:A:A:TO1:R:SG,2020-Q2,226884.185
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank private sector,United States,Q:S:5A:4O:F:I:A:A:TO1:R:US,2020-Q2,1948414.806
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:A:3P,2020-Q3,19553363.004
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4O:F:I:A:A:TO1:A:AT,2020-Q3,138515.974
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4O:F:I:A:A:TO1:A:AU,2020-Q3,295654.155
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4O:F:I:A:A:TO1:A:BE,2020-Q3,220146.275
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4O:F:I:A:A:TO1:A:BR,2020-Q3,127054.802
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4O:F:I:A:A:TO1:A:CA,2020-Q3,354755.293
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4O:F:I:A:A:TO1:A:CH,2020-Q3,284245.739
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4O:F:I:A:A:TO1:A:CN,2020-Q3,957865.435
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4O:F:I:A:A:TO1:A:DE,2020-Q3,906882.691
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4O:F:I:A:A:TO1:A:ES,2020-Q3,410581.047
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:A:GB,2020-Q3,1599744.95
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4O:F:I:A:A:TO1:A:GR,2020-Q3,36788.306
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4O:F:I:A:A:TO1:A:IN,2020-Q3,128294.147
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4O:F:I:A:A:TO1:A:IT,2020-Q3,475833.707
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4O:F:I:A:A:TO1:A:MX,2020-Q3,122422.004
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4O:F:I:A:A:TO1:A:NL,2020-Q3,558604.499
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4O:F:I:A:A:TO1:A:SG,2020-Q3,369156.703
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4O:F:I:A:A:TO1:A:US,2020-Q3,3333081.76
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:B:3P,2020-Q3,4590532.316
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Austria,Q:S:5A:4O:F:I:A:A:TO1:B:AT,2020-Q3,43637.911
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Australia,Q:S:5A:4O:F:I:A:A:TO1:B:AU,2020-Q3,112543.888
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Belgium,Q:S:5A:4O:F:I:A:A:TO1:B:BE,2020-Q3,57594.034
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Brazil,Q:S:5A:4O:F:I:A:A:TO1:B:BR,2020-Q3,21020.211
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Canada,Q:S:5A:4O:F:I:A:A:TO1:B:CA,2020-Q3,128312.456
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Switzerland,Q:S:5A:4O:F:I:A:A:TO1:B:CH,2020-Q3,75537.156
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",China,Q:S:5A:4O:F:I:A:A:TO1:B:CN,2020-Q3,441820.668
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Germany,Q:S:5A:4O:F:I:A:A:TO1:B:DE,2020-Q3,306856.993
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Spain,Q:S:5A:4O:F:I:A:A:TO1:B:ES,2020-Q3,112752.548
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:B:GB,2020-Q3,701691.431
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Greece,Q:S:5A:4O:F:I:A:A:TO1:B:GR,2020-Q3,3025.903
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",India,Q:S:5A:4O:F:I:A:A:TO1:B:IN,2020-Q3,26664.429
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Italy,Q:S:5A:4O:F:I:A:A:TO1:B:IT,2020-Q3,72455.054
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Mexico,Q:S:5A:4O:F:I:A:A:TO1:B:MX,2020-Q3,9313.154
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Netherlands,Q:S:5A:4O:F:I:A:A:TO1:B:NL,2020-Q3,131352.173
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",Singapore,Q:S:5A:4O:F:I:A:A:TO1:B:SG,2020-Q3,90201.446
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,"Banks, total",United States,Q:S:5A:4O:F:I:A:A:TO1:B:US,2020-Q3,380475.329
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,All countries excluding residents,Q:S:5A:4O:F:I:A:A:TO1:F:3P,2020-Q3,5044294.268
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Austria,Q:S:5A:4O:F:I:A:A:TO1:F:AT,2020-Q3,4322.379
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Australia,Q:S:5A:4O:F:I:A:A:TO1:F:AU,2020-Q3,36916.383
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Belgium,Q:S:5A:4O:F:I:A:A:TO1:F:BE,2020-Q3,15439.198
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Brazil,Q:S:5A:4O:F:I:A:A:TO1:F:BR,2020-Q3,6161.01
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Canada,Q:S:5A:4O:F:I:A:A:TO1:F:CA,2020-Q3,65203.634
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Switzerland,Q:S:5A:4O:F:I:A:A:TO1:F:CH,2020-Q3,27237.49
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,China,Q:S:5A:4O:F:I:A:A:TO1:F:CN,2020-Q3,69425.881
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Germany,Q:S:5A:4O:F:I:A:A:TO1:F:DE,2020-Q3,107705.751
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Spain,Q:S:5A:4O:F:I:A:A:TO1:F:ES,2020-Q3,19940.814
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,United Kingdom,Q:S:5A:4O:F:I:A:A:TO1:F:GB,2020-Q3,477192.54
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Greece,Q:S:5A:4O:F:I:A:A:TO1:F:GR,2020-Q3,906.858
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,India,Q:S:5A:4O:F:I:A:A:TO1:F:IN,2020-Q3,15350.827
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Italy,Q:S:5A:4O:F:I:A:A:TO1:F:IT,2020-Q3,106095.523
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Mexico,Q:S:5A:4O:F:I:A:A:TO1:F:MX,2020-Q3,9529.026
Amounts outstanding / Stocks,4O,Total (all maturities),All currencies,Non-bank financial institutions,Netherlands,Q:S:5A:4O:F:I:A:A:TO1:F:NL,2020-Q3,148620.563
